epsilon,leakage,utility,mask_size
16,0.22337399647872114,-0.0,0
16,0.015768127809462573,-0.20833333333333334,5
16,0.03592524660768637,-0.08333333333333333,2
16,0.22337399647872114,-0.041666666666666664,1
16,0.22337399647872114,-0.0,0
16,0.22337399647872114,-0.125,3
16,0.05010955345870127,-0.125,3
16,0.051126318247808444,-0.125,3
16,0.03592524660768637,-0.041666666666666664,1
16,0.009414806213275395,-0.08333333333333333,2
16,0.03592524660768637,-0.041666666666666664,1
16,0.03592524660768637,-0.08333333333333333,2
16,0.03592524660768637,-0.125,3
16,0.22337399647872114,-0.041666666666666664,1
16,0.22337399647872114,-0.0,0
16,0.03592524660768637,-0.125,3
16,0.03592524660768637,-0.041666666666666664,1
16,0.008222647309668152,-0.16666666666666666,4
16,0.22337399647872114,-0.0,0
16,0.03592524660768637,-0.041666666666666664,1
16,0.22337399647872114,-0.08333333333333333,2
16,0.008222647309668152,-0.125,3
16,0.06016840572859605,-0.16666666666666666,4
16,0.03592524660768637,-0.041666666666666664,1
16,0.03592524660768637,-0.125,3
16,0.05010955345870127,-0.125,3
16,0.22337399647872114,-0.041666666666666664,1
16,0.0,-0.20833333333333334,5
16,0.22337399647872114,-0.125,3
16,0.008222647309668152,-0.125,3
16,0.22337399647872114,-0.08333333333333333,2
16,0.22337399647872114,-0.08333333333333333,2
16,0.015768127809462573,-0.16666666666666666,4
16,0.22337399647872114,-0.041666666666666664,1
16,0.05010955345870127,-0.08333333333333333,2
16,0.22337399647872114,-0.041666666666666664,1
16,0.03592524660768637,-0.08333333333333333,2
16,0.05010955345870127,-0.125,3
16,0.003306804705818678,-0.16666666666666666,4
16,0.22337399647872114,-0.08333333333333333,2
16,0.22337399647872114,-0.041666666666666664,1
16,0.05010955345870127,-0.125,3
16,0.22337399647872114,-0.041666666666666664,1
16,0.003306804705818678,-0.20833333333333334,5
16,0.03592524660768637,-0.041666666666666664,1
16,0.22337399647872114,-0.041666666666666664,1
16,0.05010955345870127,-0.125,3
16,0.03592524660768637,-0.16666666666666666,4
16,0.03592524660768637,-0.08333333333333333,2
16,0.22337399647872114,-0.125,3
16,0.009414806213275395,-0.125,3
16,0.003306804705818678,-0.20833333333333334,5
16,0.05010955345870127,-0.16666666666666666,4
16,0.06016840572859605,-0.16666666666666666,4
16,0.22337399647872114,-0.08333333333333333,2
16,0.06016840572859605,-0.16666666666666666,4
16,0.003609042830710618,-0.20833333333333334,5
