epsilon,leakage,utility,mask_size
2,0.22337399647872114,-0.08333333333333333,2
2,0.05010955345870127,-0.125,3
2,0.03592524660768637,-0.125,3
2,0.013132038880604324,-0.16666666666666666,4
2,0.013132038880604324,-0.125,3
2,0.03592524660768637,-0.125,3
2,0.22337399647872114,-0.041666666666666664,1
2,0.003306804705818678,-0.20833333333333334,5
2,0.05010955345870127,-0.16666666666666666,4
2,0.22337399647872114,-0.08333333333333333,2
2,0.003306804705818678,-0.20833333333333334,5
2,0.0008907266304110095,-0.20833333333333334,5
2,0.22337399647872114,-0.0,0
2,0.051126318247808444,-0.16666666666666666,4
2,0.22337399647872114,-0.125,3
2,0.009414806213275395,-0.08333333333333333,2
2,0.22337399647872114,-0.125,3
2,0.22337399647872114,-0.08333333333333333,2
2,0.009414806213275395,-0.08333333333333333,2
2,0.06016840572859605,-0.16666666666666666,4
2,0.03592524660768637,-0.041666666666666664,1
2,0.03592524660768637,-0.125,3
2,0.003306804705818678,-0.20833333333333334,5
2,0.05010955345870127,-0.16666666666666666,4
2,0.03592524660768637,-0.125,3
2,0.22337399647872114,-0.125,3
2,0.22337399647872114,-0.08333333333333333,2
2,0.03592524660768637,-0.125,3
2,0.22337399647872114,-0.125,3
2,0.015768127809462573,-0.20833333333333334,5
2,0.03592524660768637,-0.08333333333333333,2
2,0.06016840572859605,-0.16666666666666666,4
2,0.009414806213275395,-0.125,3
2,0.03592524660768637,-0.16666666666666666,4
2,0.0,-0.20833333333333334,5
2,0.051126318247808444,-0.16666666666666666,4
2,0.22337399647872114,-0.041666666666666664,1
2,0.011469181810646378,-0.16666666666666666,4
2,0.05010955345870127,-0.125,3
2,0.0,-0.16666666666666666,4
2,0.22337399647872114,-0.041666666666666664,1
2,0.22337399647872114,-0.08333333333333333,2
2,0.22337399647872114,-0.125,3
2,0.05010955345870127,-0.125,3
2,0.05010955345870127,-0.125,3
2,0.008222647309668152,-0.16666666666666666,4
2,0.03592524660768637,-0.041666666666666664,1
2,0.051126318247808444,-0.125,3
2,0.03592524660768637,-0.125,3
2,0.0,-0.16666666666666666,4
2,0.05010955345870127,-0.16666666666666666,4
2,0.03592524660768637,-0.125,3
2,0.22337399647872114,-0.08333333333333333,2
2,0.05853885744745513,-0.125,3
2,0.22337399647872114,-0.125,3
2,0.05010955345870127,-0.16666666666666666,4
2,0.22337399647872114,-0.08333333333333333,2
2,0.003306804705818678,-0.16666666666666666,4
2,0.22337399647872114,-0.041666666666666664,1
2,0.06016840572859605,-0.16666666666666666,4
2,0.011469181810646378,-0.16666666666666666,4
2,0.06016840572859605,-0.16666666666666666,4
2,0.009414806213275395,-0.08333333333333333,2
2,0.22337399647872114,-0.125,3
2,0.003306804705818678,-0.16666666666666666,4
2,0.051126318247808444,-0.16666666666666666,4
2,0.03592524660768637,-0.08333333333333333,2
2,0.03592524660768637,-0.08333333333333333,2
2,0.22337399647872114,-0.041666666666666664,1
2,0.03592524660768637,-0.041666666666666664,1
2,0.03592524660768637,-0.16666666666666666,4
2,0.0,-0.25,6
2,0.22337399647872114,-0.08333333333333333,2
2,0.015768127809462573,-0.16666666666666666,4
2,0.03592524660768637,-0.125,3
2,0.03592524660768637,-0.125,3
2,0.03592524660768637,-0.125,3
2,0.03592524660768637,-0.125,3
2,0.05010955345870127,-0.08333333333333333,2
2,0.015768127809462573,-0.20833333333333334,5
2,0.05853885744745513,-0.125,3
2,0.03592524660768637,-0.08333333333333333,2
2,0.22337399647872114,-0.041666666666666664,1
2,0.015768127809462573,-0.20833333333333334,5
2,0.22337399647872114,-0.08333333333333333,2
2,0.051126318247808444,-0.16666666666666666,4
2,0.05010955345870127,-0.16666666666666666,4
2,0.05010955345870127,-0.125,3
2,0.009414806213275395,-0.08333333333333333,2
2,0.05010955345870127,-0.16666666666666666,4
2,0.22337399647872114,-0.041666666666666664,1
2,0.03592524660768637,-0.125,3
2,0.05010955345870127,-0.16666666666666666,4
2,0.051126318247808444,-0.125,3
2,0.22337399647872114,-0.041666666666666664,1
2,0.05010955345870127,-0.125,3
2,0.22337399647872114,-0.041666666666666664,1
2,0.05010955345870127,-0.16666666666666666,4
2,0.22337399647872114,-0.041666666666666664,1
